  1.26919E+00 -2.66522E-01
  1.27083E+00 -2.65678E-01
  1.27246E+00 -2.64832E-01
  1.27410E+00 -2.63983E-01
  1.27574E+00 -2.63132E-01
  1.27737E+00 -2.62279E-01
  1.27900E+00 -2.61423E-01
  1.28063E+00 -2.60564E-01
  1.28226E+00 -2.59703E-01
  1.28389E+00 -2.58839E-01
  1.28551E+00 -2.57972E-01
  1.28713E+00 -2.57103E-01
  1.28876E+00 -2.56230E-01
  1.29038E+00 -2.55355E-01
  1.29199E+00 -2.54476E-01
  1.29361E+00 -2.53595E-01
  1.29522E+00 -2.52710E-01
  1.29684E+00 -2.51822E-01
  1.29845E+00 -2.50930E-01
  1.30005E+00 -2.50036E-01
  1.30166E+00 -2.49137E-01
  1.30327E+00 -2.48236E-01
  1.30487E+00 -2.47331E-01
  1.30647E+00 -2.46422E-01
  1.30807E+00 -2.45509E-01
  1.30966E+00 -2.44593E-01
  1.31126E+00 -2.43673E-01
  1.31285E+00 -2.42749E-01
  1.31444E+00 -2.41821E-01
  1.31602E+00 -2.40889E-01
  1.31761E+00 -2.39953E-01
  1.31919E+00 -2.39013E-01
  1.32077E+00 -2.38068E-01
  1.32235E+00 -2.37120E-01
  1.32392E+00 -2.36167E-01
  1.32549E+00 -2.35209E-01
  1.32706E+00 -2.34247E-01
  1.32863E+00 -2.33281E-01
  1.33020E+00 -2.32310E-01
  1.33176E+00 -2.31334E-01
  1.33332E+00 -2.30354E-01
  1.33487E+00 -2.29369E-01
  1.33643E+00 -2.28379E-01
  1.33798E+00 -2.27384E-01
  1.33953E+00 -2.26384E-01
  1.34108E+00 -2.25379E-01
  1.34262E+00 -2.24369E-01
  1.34416E+00 -2.23354E-01
  1.34570E+00 -2.22334E-01
  1.34723E+00 -2.21308E-01
  1.34876E+00 -2.20277E-01
  1.35029E+00 -2.19240E-01
  1.35182E+00 -2.18198E-01
  1.35334E+00 -2.17151E-01
  1.35486E+00 -2.16097E-01
  1.35637E+00 -2.15038E-01
  1.35789E+00 -2.13974E-01
  1.35940E+00 -2.12903E-01
  1.36090E+00 -2.11827E-01
  1.36241E+00 -2.10745E-01
  1.36391E+00 -2.09656E-01
  1.36540E+00 -2.08562E-01
  1.36690E+00 -2.07462E-01
  1.36839E+00 -2.06355E-01
  1.36987E+00 -2.05242E-01
  1.37136E+00 -2.04123E-01
  1.37284E+00 -2.02997E-01
  1.37431E+00 -2.01865E-01
  1.37579E+00 -2.00726E-01
